id,text,threat_category,legitimate,payment_request,urgency,payment_pressure,authority_impersonation,phishing,social_engineering,fraud
ml-ctx-0657,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-382",bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0531,"Dear SBI UPI User, payment of ₹150 to zomato@hdfcbank successful. UPI Ref: 492819582711. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0317,"Customer Support: To resolve your pending UPI refund of ₹499, download our official QuickSupport tool https://tinyurl.com/quicksupport-v6.apk and share code. TeamViewer/AnyDesk.",apk_screen_share,0,1,0,0,1,1,1,1
ml-ctx-0670,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-886 ya UPI abc123@upi pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0351,"Dear Customer, ₹1200 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹135944. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0483,"Dear Customer, ₹850 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹86330. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0632,"Dear customer, your parcel #928193032 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-935 and confirm with ₹10 test transfer.",courier_customs,0,1,0,0,1,1,1,1
ml-ctx-0010,"Customer Support: To resolve your pending UPI refund of ₹499, download our official QuickSupport tool https://tinyurl.com/quicksupport-v5.apk and share code. TeamViewer/AnyDesk.",apk_screen_share,0,1,0,0,1,1,1,1
ml-ctx-0106,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹25 on UPI customs.fine@okhdfc to avoid cut. Call officer at 9870981857.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0174,"Dear customer, your parcel #928193559 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-423 and confirm with ₹10 test transfer.",courier_customs,0,1,0,0,1,1,1,1
ml-ctx-0641,"Your Uber ride OTP is 121168. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0653,"Your Uber ride OTP is 778670. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0378,"Customer Support: To resolve your pending UPI refund of ₹25000, download our official QuickSupport tool https://tinyurl.com/quicksupport-v3.apk and share code. TeamViewer/AnyDesk.",apk_screen_share,0,1,0,0,1,1,1,1
ml-ctx-0395,"Your Uber ride OTP is 995950. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0393,"Dear SBI UPI User, payment of ₹1200 to amazon@apl successful. UPI Ref: 492819532452. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0573,HDFC Bank Alert: Your debit card & UPI access suspended. Complete mandatory KYC verification within 24 hours to avoid penalty: https://bit.ly/sbi-kyc-203,bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0474,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-810 ya UPI refund.desk@paytm pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0439,DISCOM ALERT: Final notice for meter disconnection. Pay processing charge ₹25000 immediately to prevent legal FIR and fine. UPI: layer1_mule@icici,utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0495,"Dear SBI UPI User, payment of ₹1200 to zomato@hdfcbank successful. UPI Ref: 492819148845. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0316,DISCOM ALERT: Final notice for meter disconnection. Pay processing charge ₹499 immediately to prevent legal FIR and fine. UPI: layer1_mule@icici,utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0250,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-116 ya UPI refund.desk@paytm pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0268,"Dear Customer, ₹4500 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹79914. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0101,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-292",bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0412,HDFC Bank Alert: Your debit card & UPI access suspended. Complete mandatory KYC verification within 24 hours to avoid penalty: https://bit.ly/sbi-kyc-798,bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0440,"Dear SBI UPI User, payment of ₹350 to bescom@sbi successful. UPI Ref: 492819450894. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0128,"Dear SBI UPI User, payment of ₹18500 to zomato@hdfcbank successful. UPI Ref: 492819177966. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0403,"Dear Customer, ₹18500 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹74303. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0057,"Congratulations! Your SIM number won ₹25,00,000 cash prize in KBC Lottery 2026. To claim lottery amount, deposit registration tax ₹10 to manager UPI disconnection.officer@sbi now.",lottery_kbc,0,1,1,1,1,0,1,1
ml-ctx-0623,"Hello sir, we noticed an accidental overcharge of ₹25 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-303 to claim back to your account.",subtle_refund_scam,0,1,0,0,1,1,1,1
ml-ctx-0413,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-134",bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0476,DISCOM ALERT: Final notice for meter disconnection. Pay processing charge ₹1500 immediately to prevent legal FIR and fine. UPI: refund.desk@paytm,utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0011,"Hi Rohit, sharing the consulting invoice for ₹4500. Please process transfer by end of this week.",organic_p2p,1,1,0,0,0,0,0,0
ml-ctx-0377,"Dear SBI UPI User, payment of ₹350 to bescom@sbi successful. UPI Ref: 492819486307. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0056,"Your Uber ride OTP is 283357. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0181,"Hello sir, we noticed an accidental overcharge of ₹10 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-264 to claim back to your account.",subtle_refund_scam,0,1,0,0,1,1,1,1
ml-ctx-0639,"Your Uber ride OTP is 577867. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0381,"Dear Customer, ₹1200 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹56378. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0401,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-391",bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0300,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹10 on UPI kbc.tax@ybl to avoid cut. Call officer at 9885708054.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0431,"Dear customer, your parcel #928196663 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-611 and confirm with ₹10 test transfer.",courier_customs,0,1,0,0,1,1,1,1
ml-ctx-0260,"Dear SBI UPI User, payment of ₹4500 to swiggy@icici successful. UPI Ref: 492819462131. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0135,"Electricity bill for Consumer No 192839 generated. Amount: ₹4500, Due Date: 15-Sep. Pay via official portal or BESCOM app.",utility_official,1,1,0,0,1,0,0,0
ml-ctx-0471,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-196",bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0506,"Dear Customer, ₹150 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹26002. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0153,"Hello sir, we noticed an accidental overcharge of ₹10 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-721 to claim back to your account.",subtle_refund_scam,0,1,0,0,1,1,1,1
ml-ctx-0646,"Dear Customer, ₹1200 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹62919. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0344,"Dear Customer, ₹4500 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹69824. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0511,"Dear SBI UPI User, payment of ₹150 to bescom@sbi successful. UPI Ref: 492819692962. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0209,Greetings from HR. Your application for remote data consultant is approved. Please transfer refundable seat reservation fee ₹25000 to coordinator UPI refund.desk@paytm.,job_scam,0,1,0,0,1,0,1,1
ml-ctx-0385,"Dear Customer, ₹350 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹149044. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0419,"Your Uber ride OTP is 349998. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0272,"Dear Customer, ₹1200 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹139118. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0315,"Dear Customer, ₹4500 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹139466. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0264,"Dear SBI UPI User, payment of ₹350 to flipkart@axis successful. UPI Ref: 492819900183. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0295,Greetings from HR. Your application for remote data consultant is approved. Please transfer refundable seat reservation fee ₹50 to coordinator UPI layer1_mule@icici.,job_scam,0,1,0,0,1,0,1,1
ml-ctx-0459,"Hello sir, we noticed an accidental overcharge of ₹1500 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-884 to claim back to your account.",subtle_refund_scam,0,1,0,0,1,1,1,1
ml-ctx-0570,"Dear SBI UPI User, payment of ₹18500 to bescom@sbi successful. UPI Ref: 492819508821. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0426,"Dear SBI UPI User, payment of ₹850 to bescom@sbi successful. UPI Ref: 492819332802. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0527,"Dear Customer, ₹18500 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹137559. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0675,"Dear SBI UPI User, payment of ₹850 to flipkart@axis successful. UPI Ref: 492819405808. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0380,HDFC Bank Alert: Your debit card & UPI access suspended. Complete mandatory KYC verification within 24 hours to avoid penalty: https://bit.ly/sbi-kyc-526,bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0016,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-955 ya UPI disconnection.officer@sbi pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0254,"Customer Support: To resolve your pending UPI refund of ₹10, download our official QuickSupport tool https://tinyurl.com/quicksupport-v7.apk and share code. TeamViewer/AnyDesk.",apk_screen_share,0,1,0,0,1,1,1,1
ml-ctx-0083,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹499 on UPI kbc.tax@ybl to avoid cut. Call officer at 9878606405.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0229,"Dear customer, your parcel #928113447 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-635 and confirm with ₹10 test transfer.",courier_customs,0,1,0,0,1,1,1,1
ml-ctx-0607,"Dear Customer, ₹18500 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹23245. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0487,"Hello sir, we noticed an accidental overcharge of ₹50 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-900 to claim back to your account.",subtle_refund_scam,0,1,0,0,1,1,1,1
ml-ctx-0022,"Hi Rohit, sharing the consulting invoice for ₹1200. Please process transfer by end of this week.",organic_p2p,1,1,0,0,0,0,0,0
ml-ctx-0540,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-394 ya UPI refund.desk@paytm pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0308,"Dear SBI UPI User, payment of ₹350 to swiggy@icici successful. UPI Ref: 492819721814. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0496,"Dear Customer, ₹850 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹125638. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0555,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹25000 on UPI kbc.tax@ybl to avoid cut. Call officer at 9886421261.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0392,"Dear SBI UPI User, payment of ₹18500 to zomato@hdfcbank successful. UPI Ref: 492819540957. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0055,"Dear Customer, ₹18500 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹66796. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0673,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-363",bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0493,"Dear Customer, ₹1200 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹147468. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0321,"Congratulations! Your SIM number won ₹25,00,000 cash prize in KBC Lottery 2026. To claim lottery amount, deposit registration tax ₹100 to manager UPI disconnection.officer@sbi now.",lottery_kbc,0,1,1,1,1,0,1,1
ml-ctx-0136,"Dear customer, your parcel #928185170 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-274 and confirm with ₹10 test transfer.",courier_customs,0,1,0,0,1,1,1,1
ml-ctx-0256,"Hello sir, we noticed an accidental overcharge of ₹1500 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-149 to claim back to your account.",subtle_refund_scam,0,1,0,0,1,1,1,1
ml-ctx-0184,"Electricity bill for Consumer No 192839 generated. Amount: ₹350, Due Date: 15-Sep. Pay via official portal or BESCOM app.",utility_official,1,1,0,0,1,0,0,0
ml-ctx-0517,"Dear Customer, ₹850 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹46850. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0604,"Congratulations! Your SIM number won ₹25,00,000 cash prize in KBC Lottery 2026. To claim lottery amount, deposit registration tax ₹50 to manager UPI kbc.tax@ybl now.",lottery_kbc,0,1,1,0,1,0,1,1
ml-ctx-0491,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹25000 on UPI customs.fine@okhdfc to avoid cut. Call officer at 9833023226.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0676,"Your Uber ride OTP is 515566. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0660,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-979 ya UPI abc123@upi pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0298,HDFC Bank Alert: Your debit card & UPI access suspended. Complete mandatory KYC verification within 24 hours to avoid penalty: https://bit.ly/sbi-kyc-702,bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0320,"Customer Support: To resolve your pending UPI refund of ₹25, download our official QuickSupport tool https://tinyurl.com/quicksupport-v9.apk and share code. TeamViewer/AnyDesk.",apk_screen_share,0,1,0,0,1,1,1,1
ml-ctx-0526,"Dear customer, your parcel #928178987 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-659 and confirm with ₹10 test transfer.",courier_customs,0,1,0,0,1,1,1,1
ml-ctx-0213,"Congratulations! Your SIM number won ₹25,00,000 cash prize in KBC Lottery 2026. To claim lottery amount, deposit registration tax ₹25 to manager UPI disconnection.officer@sbi now.",lottery_kbc,0,1,1,1,1,0,1,1
ml-ctx-0168,"Dear Customer, ₹18500 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹62421. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0420,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹25 on UPI abc123@upi to avoid cut. Call officer at 9898834351.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0369,"Your Uber ride OTP is 566915. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0276,"Dear Customer, ₹850 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹115817. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0510,"Your Uber ride OTP is 682297. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0586,"Dear Customer, ₹350 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹27697. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0034,"Dear Customer, ₹150 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹106602. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0635,"Your Uber ride OTP is 401473. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0554,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹25000 on UPI abc123@upi to avoid cut. Call officer at 9834447345.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0528,DISCOM ALERT: Final notice for meter disconnection. Pay processing charge ₹499 immediately to prevent legal FIR and fine. UPI: abc123@upi,utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0238,"Dear SBI UPI User, payment of ₹4500 to flipkart@axis successful. UPI Ref: 492819530808. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0649,"Dear Customer, ₹850 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹86876. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0142,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-971 ya UPI refund.desk@paytm pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0084,"Your Uber ride OTP is 471005. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0561,"Your Uber ride OTP is 213693. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0305,"Customer Support: To resolve your pending UPI refund of ₹50, download our official QuickSupport tool https://tinyurl.com/quicksupport-v6.apk and share code. TeamViewer/AnyDesk.",apk_screen_share,0,1,0,0,1,1,1,1
ml-ctx-0318,"Hello sir, we noticed an accidental overcharge of ₹25 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-472 to claim back to your account.",subtle_refund_scam,0,1,0,0,1,1,1,1
ml-ctx-0467,"Your Uber ride OTP is 899595. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0621,"Dear Customer, ₹350 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹78824. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0435,"Dear Customer, ₹1200 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹89807. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0566,"Dear SBI UPI User, payment of ₹850 to swiggy@icici successful. UPI Ref: 492819559543. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0530,"Dear Customer, ₹4500 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹104728. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0367,"Your Uber ride OTP is 556587. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0602,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-772",bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0504,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-586",bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0432,"Dear customer, your parcel #928184601 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-998 and confirm with ₹10 test transfer.",courier_customs,0,1,0,0,1,1,1,1
ml-ctx-0275,HDFC Bank Alert: Your debit card & UPI access suspended. Complete mandatory KYC verification within 24 hours to avoid penalty: https://bit.ly/sbi-kyc-200,bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0519,"Dear customer, your parcel #928197386 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-523 and confirm with ₹10 test transfer.",courier_customs,0,1,0,0,1,1,1,1
ml-ctx-0141,"Dear Customer, ₹1200 debited from your A/c ending 8812 at Apollo Hospitals. Available Balance: ₹81638. - Axis Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0312,"Dear Customer, ₹1200 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹40296. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0286,"Hello sir, we noticed an accidental overcharge of ₹25 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-473 to claim back to your account.",subtle_refund_scam,0,1,0,0,1,1,1,1
ml-ctx-0152,Greetings from HR. Your application for remote data consultant is approved. Please transfer refundable seat reservation fee ₹1500 to coordinator UPI disconnection.officer@sbi.,job_scam,0,1,0,1,1,0,1,1
ml-ctx-0139,"Hello sir, we noticed an accidental overcharge of ₹50 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-176 to claim back to your account.",subtle_refund_scam,0,1,0,0,1,1,1,1
ml-ctx-0240,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-497",bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0079,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-499 ya UPI layer1_mule@icici pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0505,"Dear customer, your parcel #928187941 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-141 and confirm with ₹10 test transfer.",courier_customs,0,1,0,0,1,1,1,1
ml-ctx-0390,"Hello sir, we noticed an accidental overcharge of ₹1500 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-761 to claim back to your account.",subtle_refund_scam,0,1,0,0,1,1,1,1
ml-ctx-0428,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-220 ya UPI disconnection.officer@sbi pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0404,"Dear SBI User, your YONO Netbanking account is blocked today due to pending PAN Aadhaar KYC. Update immediately to prevent permanent deactivation: https://bit.ly/sbi-kyc-855",bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0172,"Dear SBI UPI User, payment of ₹1200 to amazon@apl successful. UPI Ref: 492819575558. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0609,"Customer Support: To resolve your pending UPI refund of ₹100, download our official QuickSupport tool https://tinyurl.com/quicksupport-v1.apk and share code. TeamViewer/AnyDesk.",apk_screen_share,0,1,0,0,1,1,1,1
ml-ctx-0199,"Dear SBI UPI User, payment of ₹1200 to flipkart@axis successful. UPI Ref: 492819583924. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0492,"Dear Customer, ₹850 debited from your A/c ending 4921 on 28-Aug-2026 at Amazon Retail. Balance: ₹61421. - HDFC Bank",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0647,"Hello sir, we noticed an accidental overcharge of ₹25000 on your recent utility bill. Kindly authorize the refund voucher on https://bit.ly/sbi-kyc-595 to claim back to your account.",subtle_refund_scam,0,1,0,0,1,1,1,1
ml-ctx-0204,"Dear SBI UPI User, payment of ₹150 to flipkart@axis successful. UPI Ref: 492819564587. - SBI",bank_alert,1,1,0,0,1,0,0,0
ml-ctx-0358,"Your Uber ride OTP is 372975. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0003,Urgent: Bijli supply kat hoga aaj raat 10 baje. Bill baki hai. Turant payment kare link pe https://bit.ly/sbi-kyc-827 ya UPI refund.desk@paytm pe bhejo. Electricity dept.,utility_disconnection,0,1,1,1,1,1,1,1
ml-ctx-0090,"Your Uber ride OTP is 873452. Do not share this OTP with anyone, including the driver.",otp_service,1,0,0,0,0,0,0,0
ml-ctx-0443,HDFC Bank Alert: Your debit card & UPI access suspended. Complete mandatory KYC verification within 24 hours to avoid penalty: https://bit.ly/sbi-kyc-627,bank_kyc,0,1,1,1,1,1,1,1
ml-ctx-0058,Recharge of ₹150 successful for Jio number ending 9821. Data: 2GB/day for 28 days.,telecom_recharge,1,1,0,0,0,0,0,0
ml-ctx-0553,"Dear Customer, Your electricity power will be disconnected tonight at 9.30 PM from electricity office because your previous month bill was not updated. Please immediately pay ₹1500 on UPI customs.fine@okhdfc to avoid cut. Call officer at 9812731836.",utility_disconnection,0,1,1,1,1,0,1,1
ml-ctx-0546,"Dear customer, your parcel #928168029 is held at distribution hub due to address verification. Please update address details at https://bit.ly/sbi-kyc-174 and confirm with ₹10 test transfer.",courier_customs,0,1,0,0,1,1,1,1
ml-ctx-0140,Greetings from HR. Your application for remote data consultant is approved. Please transfer refundable seat reservation fee ₹25000 to coordinator UPI abc123@upi.,job_scam,0,1,0,0,1,0,1,1
